paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 2 BN,ORIGINAL 0,Beide landen kenden ook een decentralisering van bevoegdheden van centraal naar regionaal en lokaal niveau.,28.050000000000008,14.0,6.133333333333334,1.9333333333333333,15.0,1.0,0.9333333333333333,92,29,15,14,1,1,4,3,5,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,De decentralisering van bevoegdheden was sterker in België dan in Nederland.,26.47000000000002,11.672727272727274,5.909090909090909,2.0,11.0,1.0,0.9090909090909091,65,22,11,10,1,1,4,2,2,1,0,0,0,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,In België transformeerde de staat in 1993 tot een federale staat bestaande uit gewesten en gemeenschappen.,53.12000000000002,16.400000000000002,5.625,1.625,16.0,1.0,0.9375,90,26,16,15,1,1,5,4,2,0,0,0,0,1,0,0,0,0
Artikel 2 BN,ORIGINAL 0,De economische bevoegdheden behoren bij de drie gewesten:,-2.209999999999974,23.200000000000003,6.125,2.375,8.0,1.0,1.0,49,19,8,8,1,1,4,4,2,0,0,0,0,0,0,0,1,0
Artikel 2 BN,ORIGINAL 0,"Vlaams gewest, Waals gewest en het Brussels hoofdstedelijke gewest.",47.30000000000003,8.044444444444444,6.333333333333333,1.7777777777777777,9.0,1.0,0.7777777777777778,57,16,9,7,1,1,2,1,2,0,0,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,De dynamiek van de drie gewesten is heel verschillend.,66.10000000000001,12.488888888888889,5.0,1.5555555555555556,9.0,1.0,1.0,45,14,9,9,1,1,3,2,3,1,0,0,0,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,"Een studie van de NBB geeft aan hoe de drie gewesten onderhevig zijn aan neerwaartse convergentiekrachten in de EU waardoor de toename in welvaart voor twee gewesten lager uitkwam dan het Europees gemiddelde over de periode 1996-2018 (Biscari et al.,2020).",29.034634146341475,21.278048780487808,5.170731707317073,1.6097560975609757,41.0,1.0,0.8292682926829268,212,66,41,34,1,1,14,5,12,1,0,0,0,0,0,0,1,0
Artikel 2 BN,ORIGINAL 0,"Enkel Vlaanderen slaagde er in ongeveer 3% meer extra welvaart dan het EU-gemiddelde te creëren.
",61.890000000000015,8.666666666666668,5.333333333333333,1.5333333333333334,15.0,1.0,1.0,80,23,15,15,1,1,6,1,3,0,0,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,"De convergentie die optreedt, is het gevolg van dalende kapitaalsproductiviteit bij stijgend gebruik ervan en de inhaalbewegingen van achtergebleven regio’s die in een open omgeving meer kapitaal kunnen aantrekken.",1.5450000000000088,21.333333333333332,6.1,2.066666666666667,30.0,1.0,0.9333333333333333,183,62,30,28,1,1,11,7,8,1,1,0,0,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,"Positieve afwijkingen van de neerwaartse regressie, zoals geobserveerd voor Vlaanderen, kunnen o.a. door agglomeratie, innovatie en meer menselijk kapitaal verklaard worden.",11.459545454545477,19.709090909090907,6.681818181818182,2.0454545454545454,22.0,1.0,1.0,147,45,22,22,1,1,11,6,7,0,2,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"Overheidsconsumptie daarentegen leidt tot negatieve afwijkingen, zoals de NBB studie aantoont
CONCLUSIE
",31.54500000000002,12.4,7.583333333333333,2.0,6.0,2.0,1.0,91,24,12,12,2,1,6,3,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,Voorafgaande beschouwingen maken duidelijk dat er een andere beleidsaanpak en dynamiek is in Nederland dan in België.,25.356470588235307,16.211764705882356,5.882352941176471,1.9411764705882353,17.0,1.0,0.9411764705882353,100,33,17,16,1,1,6,4,4,1,0,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,"Dit neemt niet weg dat er in Nederland net zoals in België uitdagingen blijven op het vlak van productiviteit, ecologie, vergrijzing, migratie en sociale cohesie.",39.33200000000002,16.400000000000002,5.36,1.68,25.0,1.0,0.96,134,42,25,24,1,1,9,4,6,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"Over de mate waarin Nederland een gidsland voor België is, kan men van mening verschillen.",67.53000000000003,8.666666666666668,4.933333333333334,1.4666666666666666,15.0,1.0,1.0,74,22,15,15,1,1,3,1,1,1,1,0,0,1,1,0,0,0
Artikel 2 BN,ORIGINAL 0,Er blijven uiteraard culturele en socio-economische verschillen die een copy-paste benadering bemoeilijken.,-23.895000000000003,24.8,7.916666666666667,2.5833333333333335,12.0,1.0,1.0,95,31,12,12,1,1,8,6,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"Men kan echter niet stellen dat Nederland, naast de economische prestaties, het minder goed zou doen wat betreft ecologische en sociale uitdagingen.",22.99590909090911,16.072727272727274,5.636363636363637,1.9090909090909092,22.0,1.0,1.0,124,42,22,22,1,1,8,4,2,0,2,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,"Nederland staat op de 19e plaats in de Climate Change Performance Index, terwijl België gezakt is tot de 49e plaats.",72.32500000000002,8.0,4.75,1.35,20.0,1.0,0.85,95,27,20,17,1,1,4,0,7,1,0,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,Op de World Happiness Index bevindt Nederland zich op de 5e plaats terwijl België op de 20e plaats staat.,76.2342105263158,7.6000000000000005,4.526315789473684,1.3157894736842106,19.0,1.0,0.7894736842105263,86,25,19,15,1,1,4,0,4,0,0,0,0,1,0,0,0,0
Artikel 2 BN,ORIGINAL 0,Er kunnen dus in ieder geval enkele lessen getrokken worden uit de Nederlandse aanpak.,35.51071428571431,11.314285714285715,5.142857142857143,1.8571428571428572,14.0,1.0,1.0,72,26,14,14,1,1,2,2,1,0,2,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,"De kwaliteit van instituties is van fundamenteel belang om het vertrouwen in de overheid, tussen de burgers onderling, het ondernemerschap, de innovatie en dus de groei te bevorderen.",15.257857142857166,24.05714285714286,5.428571428571429,1.9285714285714286,28.0,1.0,0.8214285714285714,152,54,28,23,1,1,10,9,6,1,0,0,0,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,Reguleringsdrift en groeiende overheidsbemoeienis werken averechts.,-53.05499999999998,15.733333333333333,10.166666666666666,3.0,6.0,1.0,1.0,61,18,6,6,1,1,4,2,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"Door het politiek inspelen op allerhande verzuchtingen van belangengroepen, evenals het korte termijn denken, komen heel wat reguleringen tot stand die niet het beoogde effect hebben en het vertrouwen in de politiek en de medemens ondergraven.",5.795000000000009,26.622222222222224,5.694444444444445,1.9444444444444444,36.0,1.0,0.8333333333333334,205,70,36,30,1,1,13,11,9,0,1,0,0,1,0,0,0,0
Artikel 2 BN,ORIGINAL 0,Het vertrouwen is essentieel om transactiekosten te verminderen en/of tot coöperatieve oplossingen te komen.,5.4900000000000055,22.0,6.2,2.2,15.0,1.0,0.9333333333333333,93,33,15,14,1,1,6,6,5,1,0,0,1,0,0,0,1,0
Artikel 2 BN,ORIGINAL 0,De groeiende bemoeienis van de overheid leidt tot een overheidsfalen dat dreigt groter te worden dan het marktfalen waarvoor men zou willen corrigeren.,36.35956521739132,17.895652173913046,5.565217391304348,1.7391304347826086,23.0,1.0,1.0,128,40,23,23,1,1,7,5,5,0,3,0,0,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,"Het is beter te
werken aan een stabiele slimme regulering en de voorwaarden te creëren waarop marktprincipes, zoals concurrentie tussen aanbieders en vragers, op sociaal correcte wijze kunnen spelen, en/of externaliteiten geïnternaliseerd kunnen worden.",22.289642857142855,15.0,6.142857142857143,1.9714285714285715,17.5,2.0,0.8857142857142857,215,69,35,31,2,1,12,7,9,1,3,0,1,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,"De coöperatieve benadering waar op basis van samenwerkingspacten tussen alle stakeholders sociaal-economische vraagstukken proactief benaderd worden, is te verkiezen boven de reactieve oplossingen door de overheid die telkens als een schok op de bevolking afkomen en voor allerhande sociale onrust zorgen.",-18.42390243902439,29.082926829268292,6.414634146341464,2.1707317073170733,41.0,1.0,0.926829268292683,263,89,41,38,1,1,17,13,15,1,1,0,0,0,1,0,1,0
Artikel 2 BN,ORIGINAL 0,"Er is nood aan een proactieve en pragmatische benadering, los van ideologieën, op basis van beredeneerde scenario’s betreffende duurzame ontwikkeling waarvan de economische vooruitgang een essentieel onderdeel blijft.",2.3655172413793117,25.393103448275866,6.413793103448276,2.0689655172413794,29.0,1.0,0.9310344827586207,186,60,29,27,1,1,14,10,8,1,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,De meest effectieve en efficiënte maatregelen hoeven niet duur te zijn.,34.16090909090911,15.309090909090907,5.454545454545454,1.9090909090909092,11.0,1.0,1.0,60,21,11,11,1,1,3,3,2,1,0,0,0,0,0,0,1,0
Artikel 2 BN,ORIGINAL 0,"Zo heeft de inschakeling van marktprincipes en afgeleide mechanismen een sterk effect op een betere inzet van arbeidskrachten en op de ontwikkeling van heel wat dienstensectoren, die inmiddels meer dan drie vierde van de economie uitmaken.",12.84500000000002,25.511111111111113,5.611111111111111,1.8611111111111112,36.0,1.0,0.7777777777777778,202,67,36,28,1,1,10,10,7,0,1,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"Maatregelen die algemeen de lasten op allerhande activiteiten verlagen, zullen ook minder duur en marktverstorend zijn dan subsidieregelingen die selectief en marktverstorend werken.",-18.81434782608693,23.11304347826087,6.869565217391305,2.391304347826087,23.0,1.0,0.8695652173913043,158,55,23,20,1,1,9,8,7,1,1,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,Ook op vlak van dienstenvoorziening geldt er een gelijkaardig allocatieprobleem waardoor zowel overconsumptie of onderconsumptie in diensten ontstaat en de koppeling met de (groeiende) behoefte aan kwalitatief hoogstaande diensten verloren gaat.,3.4409677419355162,22.72258064516129,6.838709677419355,2.032258064516129,31.0,1.0,0.9354838709677419,212,63,31,29,1,1,15,8,10,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"In België zorgen het gebrek aan concurrentie, het ontbreken van transparantie prijzen en inefficiënte financieringsmechanismen voor dure en kwalitatief minder goede diensten, vooral in die sectoren waar de overheid financiert.",1.5450000000000088,24.0,6.466666666666667,2.066666666666667,30.0,1.0,0.9333333333333333,194,62,30,28,1,1,11,9,7,0,0,0,0,1,1,0,0,0
Artikel 2 BN,ORIGINAL 0,Met de sterke groei van de quartaire sector is dit een groeiend en onhoudbaar probleem geworden.,68.98250000000002,11.4,5.0,1.4375,16.0,1.0,0.9375,80,23,16,15,1,1,5,2,3,1,0,0,0,1,1,0,0,0
Artikel 2 BN,ORIGINAL 0,Bovendien doet de onevenwichtige productiviteitsontwikkeling de vraag rijzen hoe de overheid de diensten betaalbaar houdt zonder dat er witte woedes ontstaan door de hoge werkdruk en lagere lonen van werknemers in deze sectoren.,9.267272727272747,20.472727272727276,5.909090909090909,1.9393939393939394,33.0,1.0,0.8787878787878788,195,64,33,29,1,1,10,6,8,0,0,0,0,0,1,0,0,0
Artikel 2 BN,ORIGINAL 0,"Daarnaast zijn er heel wat private diensten die nog op corporatistische, lees collusieve wijze, aan te hoge prijzen aangeboden worden (cf. jaarverslagen van het prijzenobservatorium van de FOD economie, België).",21.285000000000018,20.0,5.833333333333333,1.8333333333333333,30.0,1.0,0.9666666666666667,175,55,30,29,1,1,10,6,7,1,1,0,0,0,0,0,0,0
Artikel 2 BN,ORIGINAL 0,"Afschaffen van achterhaalde privileges en een actief mededingingsbeleid binnen de gereguleerde sectoren, kunnen zorgen voor een nieuwe dynamiek.",0.5650000000000084,18.311111111111114,6.944444444444445,2.2222222222222223,18.0,1.0,0.9444444444444444,125,40,18,17,1,1,7,5,7,0,1,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,PENSIOENHERVORMING:,121.22000000000001,0.4,18.0,1.0,1.0,1.0,1.0,18,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,HOE,121.22000000000001,0.4,3.0,1.0,1.0,1.0,1.0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Artikel 3 PE,ORIGINAL 0,"FINANCIËLE HOUDBAARHEID, MACRO-ECONOMISCHE EFFICIËNTIE EN BILLIJKHEID VERZOENEN?
Inleiding
",107.60000000000001,1.6,10.125,1.125,4.0,2.0,1.0,81,9,8,8,2,1,7,0,6,0,0,0,0,0,2,0,0,0
Artikel 3 PE,ORIGINAL 0,In alle OESO-landen vergrijst de bevolking.,45.64500000000001,9.066666666666666,6.166666666666667,1.8333333333333333,6.0,1.0,1.0,37,11,6,6,1,1,3,1,2,0,0,0,0,1,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"Door de pensionering van de babyboomgeneratie, de toenemende levensverwachting en het afgeno men geboortecijfer stijgt zowat overal de afhankelijksheidsratio van ouderen.",-11.879999999999995,23.63809523809524,7.0476190476190474,2.3333333333333335,21.0,1.0,0.8095238095238095,148,49,21,17,1,1,7,8,8,0,0,0,0,1,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"Gedefinieerd als de verhouding van het aantal 67-plussers tot het aantal personen van 18 tot 66 jaar, zal die in België toenemen van 24% in 2010 tot 38% in 2040 en ongeveer 43% in 2070 (zie Figuur 1).",50.270263157894775,19.410526315789475,4.105263157894737,1.394736842105263,38.0,1.0,0.7631578947368421,156,53,38,29,1,1,6,4,7,0,1,0,0,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"Terwijl er in 2010 nog 4,2 personen op actieve leeftijd waren per oudere, is de verwachting dat dit cijfer zal zakken tot slechts 2,6 in 2040 en 2,35 in 2070.",55.41272727272729,18.04848484848485,3.757575757575758,1.393939393939394,33.0,1.0,0.8787878787878788,124,46,33,29,1,1,6,4,5,2,1,0,0,0,1,0,0,1
Artikel 3 PE,ORIGINAL 0,"De betaalbaarheid van het wettelijk pensioen stelsel komt daarmee zwaar onder druk, des te meer omdat van alle personen op actieve leeftijd in België in 2021 slechts 70% werkten.",46.12413793103451,17.117241379310343,5.068965517241379,1.5517241379310345,29.0,1.0,0.9310344827586207,147,45,29,27,1,1,10,4,6,0,0,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,"Vooral onder
laaggeschoolden en 55-plussers is de werkzaamheid in België zeer laag.",59.745000000000005,9.066666666666666,5.916666666666667,1.6666666666666667,6.0,2.0,1.0,71,20,12,12,2,1,3,2,3,1,0,0,0,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"Een andere uiting van dit
probleem is de korte verwachte duur van de actieve loopbaan van werkenden in België.",68.06618421052632,10.115789473684211,4.7894736842105265,1.5263157894736843,9.5,2.0,0.8421052631578947,91,29,19,16,2,1,5,3,5,1,0,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,"Eurostat
",-47.979999999999976,0.4,8.0,3.0,1.0,1.0,1.0,8,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,"raamde die voor mannen in 2021 op 35,7 jaar, het laagste van de hele eurozone.
",84.84500000000001,8.9,3.8125,1.25,16.0,1.0,1.0,61,20,16,16,1,1,2,1,4,0,0,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,Ons land heeft daardoor niet de economische draagkracht om de vergrijzing op te vangen.,53.63928571428574,11.314285714285715,5.214285714285714,1.6428571428571428,14.0,1.0,0.9285714285714286,73,23,14,13,1,1,4,2,3,0,1,0,1,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"In haar
recentste basisprojecties ziet de Studiecommissie voor de Vergrijzing (SCvV, 2022)",45.64500000000001,5.733333333333333,6.333333333333333,1.8333333333333333,6.0,2.0,0.9166666666666666,76,22,12,11,2,1,4,1,6,0,0,0,0,1,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"de publieke
pensioenuitgaven bij ongewijzigd beleid toenemen van 10,7% van het bbp in 2021 tot 13,5% in 2050
en 13,6% in 2070 (zie ook Figuur 1).",77.41643678160922,8.004597701149425,3.8275862068965516,1.4137931034482758,9.666666666666666,3.0,0.8620689655172413,111,41,29,25,3,1,4,3,8,0,0,1,0,0,0,0,1,0
Artikel 3 PE,ORIGINAL 0,In euro’s van vandaag bedraagt die toename ruim 15 miljard.,80.30636363636367,4.4,4.363636363636363,1.3636363636363635,11.0,1.0,1.0,48,15,11,11,1,1,4,0,1,0,0,0,0,1,0,0,0,0
Artikel 3 PE,ORIGINAL 0,"Het
grootste deel van de stijging manifesteert zich bij de werknemers in de privésector.",60.744285714285745,11.371428571428572,5.285714285714286,1.6428571428571428,7.0,2.0,0.8571428571428571,74,23,14,12,2,1,5,3,2,0,0,0,1,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,"De problematiek
van stijgende pensioenuitgaven stelt zich bovendien in een context van toenemende nood aan
overheids investeringen in infrastructuur, verduurzaming van de economie en strijd tegen de
klimaat verandering, evenals toenemende behoeften op het vlak van gezondheidszorg en defensie.
",21.23105769230771,18.25897435897436,6.461538461538462,2.076923076923077,9.75,4.0,0.8205128205128205,252,81,39,32,4,1,18,14,13,0,0,0,0,1,3,0,1,0
Artikel 3 PE,ORIGINAL 0,De uitdaging is niet nieuw.,83.32000000000002,10.0,4.4,1.4,5.0,1.0,1.0,22,7,5,5,1,1,1,1,1,1,0,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,De demografische druk op het pensioenstelsel neemt al lange tijd toe.,64.9245454545455,11.672727272727274,5.2727272727272725,1.5454545454545454,11.0,1.0,1.0,58,17,11,11,1,1,2,2,2,0,0,0,0,0,0,0,1,0
Artikel 3 PE,ORIGINAL 0,"In
de Belgische context waarschuwt de Studiecommissie voor de Vergrijzing al sinds 2002 voor
oplopende uitgaven gerelateerd aan de vergrijzing.",39.32833333333336,10.666666666666668,6.15,1.9,6.666666666666667,3.0,0.8,123,38,20,16,3,1,9,4,8,0,0,0,0,1,2,0,1,0
Artikel 3 PE,ORIGINAL 0,"De Commissie Pensioenhervorming 2020-2040
publiceerde in 2014, onder leiding van huidig minister Frank Vandenbroucke, een coherente
blauwdruk voor een grondige hertekening van het Belgische pensioensysteem.",32.5606666666667,11.333333333333336,7.16,1.96,8.333333333333334,3.0,0.92,179,49,25,23,3,1,13,5,11,0,0,0,0,0,3,0,1,0
Artikel 3 PE,ORIGINAL 0,"Die kreeg evenwel
geen uitvoering.",52.017500000000005,17.0,5.8,1.8,2.5,2.0,1.0,29,9,5,5,2,1,2,2,0,0,0,0,0,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"Een partiële hervorming kwam er in 2015 toen de regering Michel, in lijn met wat
veel landen eerder al deden, de wettelijke pensioenleeftijd verhoogde van 65 tot 66 jaar vanaf 2025
en tot 67 jaar vanaf 2030.",70.84639639639641,9.257657657657658,4.54054054054054,1.4594594594594594,12.333333333333334,3.0,0.8648648648648649,168,54,37,32,3,1,6,4,10,0,0,1,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,Tegelijk werden de voorwaarden voor vervroegd pensioen verstrengd.,29.515000000000022,8.200000000000001,7.25,2.0,8.0,1.0,1.0,58,16,8,8,1,1,5,1,2,0,1,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,"De
minimumleeftijd werd opgetrokken tot 63 jaar mits een actieve loopbaan van 42 jaren.",48.658571428571456,11.371428571428572,5.214285714285714,1.7857142857142858,7.0,2.0,1.0,73,25,14,14,2,1,4,3,6,0,1,0,0,0,0,0,1,0
Artikel 3 PE,ORIGINAL 0,"Wie
uitzonderlijk nog op 60 jaar met pensioen wil, zal een actieve loopbaan van 44 jaren moeten
voorleggen.",64.44500000000002,9.066666666666666,4.888888888888889,1.6111111111111112,6.0,3.0,1.0,88,29,18,18,3,1,5,3,4,0,3,0,0,0,0,1,0,0
Artikel 3 PE,ORIGINAL 0,"De hervorming werd onthaald op zware protesten en resulteerde in conflicten met de
vakbondswereld.",42.61571428571431,17.085714285714285,6.0,1.8571428571428572,7.0,2.0,1.0,84,26,14,14,2,1,6,5,6,0,1,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,"Wie geen hoger onderwijs had gevolgd, en dus op 18 jaar of jonger op de
arbeidsmarkt kwam, voelde zich gediscrimineerd.",65.555,10.0,4.85,1.55,10.0,2.0,0.95,97,31,20,19,2,1,4,3,3,0,1,0,0,0,0,1,0,0
Artikel 3 PE,ORIGINAL 0,"De regering-De Croo, die in de 2020 aantrad, ging
verder op het pad van partiële hervormingen, met als belangrijkste ingrepen de verhoging van het
minimumpensioen en de (her)invoering van een pensioenbonus.",50.60208333333334,14.266666666666666,5.3125,1.71875,10.666666666666666,3.0,0.84375,170,55,32,27,3,1,10,8,13,0,0,0,0,0,3,0,1,0
Artikel 3 PE,ORIGINAL 0,"Om toegang te krijgen tot het
eerste, moet iemand minstens 5000 dagen gewerkt hebben.",66.78714285714288,2.8000000000000003,5.0,1.5714285714285714,7.0,2.0,1.0,70,22,14,14,2,1,4,0,1,0,2,0,0,1,0,0,0,0
Artikel 3 PE,ORIGINAL 0,"De pensioenbonus wil personen belonen
die vervroegd met pensioen kunnen, maar toch blijven doorwerken.",36.57285714285717,14.228571428571428,6.214285714285714,1.9285714285714286,7.0,2.0,1.0,87,27,14,14,2,1,7,4,4,0,2,0,0,0,0,0,1,0
Artikel 3 PE,ORIGINAL 0,"Doorrekening door het
Kenniscentrum Pensioenen bij het Federaal Planbureau leerde intussen dat deze maatregelen er niet
zullen in slagen de verwachte pensioen uitgaven te temperen, zelfs integendeel.",28.50000000000002,11.007407407407408,6.333333333333333,2.0,9.0,3.0,0.9629629629629629,171,54,27,26,3,1,12,5,9,0,1,0,0,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"De regering-De Croo
komt daardoor steeds meer in de tang.",91.78000000000002,6.0,4.7,1.3,5.0,2.0,1.0,47,13,10,10,2,1,2,1,3,0,0,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,"Terwijl aan de linkerzijde de verhoging van de pensioenleeftijd
en de benadeling van korter geschoolden niet is verteerd, groeit aan de rechterzijde de kritiek op het
gebrek aan budgettaire daadkracht om de financiële houdbaarheid van het pensioenstelsel te
garanderen.",42.92336538461542,15.182051282051283,5.871794871794871,1.8205128205128205,9.75,4.0,0.717948717948718,229,71,39,28,4,1,15,11,13,1,0,1,0,0,3,0,0,1
Artikel 3 PE,ORIGINAL 0,"Het deed de premier midden december een eigen nota op tafel leggen, met daarin o.a.
het voorstel om de band tussen werken en het pensioen strakker te maken, maar tegelijk ook de
overweging om de uitgaven voor de pensioenbonus terug te schroeven.",56.53317829457366,10.38449612403101,4.627906976744186,1.6046511627906976,14.333333333333334,3.0,0.8372093023255814,199,69,43,36,3,1,10,5,6,0,0,0,2,0,1,0,2,0
Artikel 3 PE,ORIGINAL 0,"Ondanks de vele
waarschuwingen vanuit academische en beleidsmiddens, blijft een voldoende doortastende én
coherente hervorming van het wettelijk pensioenstelsel uit.",18.178333333333356,18.666666666666668,7.2,2.15,6.666666666666667,3.0,1.0,144,43,20,20,3,1,10,8,8,0,0,0,0,1,2,0,0,1
Artikel 3 PE,ORIGINAL 0,"De opdracht is ook absoluut niet
eenvoudig.",58.253928571428595,12.82857142857143,5.142857142857143,1.7142857142857142,3.5,2.0,1.0,36,12,7,7,2,1,3,2,0,1,0,0,0,0,0,0,1,0
Artikel 3 PE,ORIGINAL 0,"Een hervorming kan pas slagen als ze drie doelstellingen dient: (1) financiële
houdbaarheid, (2) bevordering van macro-economische efficiëntie (werkgelegenheid,
arbeidsproductivi teit) én (3) billijkheid.",8.365000000000014,19.86666666666667,7.041666666666667,2.25,8.0,3.0,1.0,169,54,24,24,3,1,10,10,10,0,1,0,0,0,3,0,1,0
Artikel 3 PE,ORIGINAL 0,"Onder de derde doelstelling verstaan we dat de hervorming
de inkomens- en welvaartsongelijkheid in de samenleving niet doet toenemen, maar die eerder
terugdringt.",40.888115942029,15.240579710144928,5.956521739130435,1.8695652173913044,7.666666666666667,3.0,0.8695652173913043,137,43,23,20,3,1,8,7,7,0,0,0,0,1,2,0,1,0
Artikel 3 PE,ORIGINAL 0,"In wat volgt tonen we onder andere aan dat een hervorming die louter bestaat uit het
verhogen van de pensioenleeftijd de eerste twee doel stellingen kan dienen, maar regelrecht ingaat
tegen de derde.",57.23363636363637,11.672727272727274,5.0,1.6363636363636365,11.0,3.0,0.9393939393939394,165,54,33,31,3,1,6,6,6,0,1,0,0,2,1,0,0,0
Artikel 3 PE,ORIGINAL 0,"Een verhoging van het minimumpensioen kan de derde doelstelling dienen, maar zal
bij ongenuanceerde invoering ingaan tegen de eerste twee.",35.94500000000003,14.0,5.85,1.9,10.0,2.0,0.95,117,38,20,19,2,1,5,5,6,0,2,0,0,1,2,0,1,0
Artikel 3 PE,ORIGINAL 0,Dit Gents,120.20500000000001,0.8,4.0,1.0,2.0,1.0,1.0,8,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,Economisch,-47.979999999999976,0.4,10.0,3.0,1.0,1.0,1.0,10,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,"Inzicht rapporteert
de resultaten van internationaal gepubliceerd onderzoek naar een ‘optimale’ pensioen hervorming
die de drie genoemde doelstellingen dient.",8.943508771929865,19.37543859649123,7.2105263157894735,2.263157894736842,6.333333333333333,3.0,0.9473684210526315,137,43,19,18,3,1,11,8,7,0,0,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,"De benadering is fundamenteel economisch, met sterke aandacht voor de gedrags- en welvaartseffecten van demografische verandering en van het pensioenbeleid.",0.41500000000000625,22.0,6.7,2.2,20.0,1.0,0.9,134,44,20,18,1,1,9,7,6,1,0,0,0,0,1,0,1,0
Artikel 3 PE,ORIGINAL 0,Het perspectief is dat van werknemers en bedrijven in de privésector.,41.851818181818196,18.94545454545455,5.2727272727272725,1.8181818181818181,11.0,1.0,1.0,58,20,11,11,1,1,4,4,2,1,0,0,1,0,0,0,1,0
Artikel 3 PE,ORIGINAL 0,"Die aanpak heeft als voordeel dat een scherpere analyse mogelijk is, maar houdt ook beperkingen in.",53.12000000000002,13.9,5.125,1.625,16.0,1.0,1.0,82,26,16,16,1,1,5,3,2,1,1,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,"Zo bevat dit Inzicht geen uitspraken of conclusies over het ambtenaren pensioen of over verschillende aangrenzende discussies, zoals die over zware beroepen.",19.150454545454565,21.527272727272727,6.090909090909091,1.9545454545454546,22.0,1.0,0.8636363636363636,134,43,22,19,1,1,9,7,5,0,0,0,0,0,1,0,0,0
Artikel 3 PE,ORIGINAL 0,Deel 2 van de tekst zet de methodologie van het gevoerde onderzoek uiteen.,63.48615384615385,11.353846153846156,4.6923076923076925,1.5384615384615385,13.0,1.0,0.8461538461538461,61,20,13,11,1,1,3,2,3,0,0,0,0,0,0,0,0,0
Artikel 3 PE,ORIGINAL 0,Deel 3 bespreekt de resultaten.,49.480000000000004,10.0,5.2,1.8,5.0,1.0,1.0,26,9,5,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0
